Node,Community,Name
619,0.0,T_160518_10_1
620,0.0,T_160518_10_3
621,3.0,T_160518_10_4
622,3.0,T_160518_11_1
623,5.0,T_160518_12_1
624,0.0,T_160518_12_2
625,2.0,T_160518_12_3
626,0.0,T_160518_12_4
627,5.0,T_160518_13_1
628,3.0,T_160518_13_2
629,3.0,T_160520_1_1
630,5.0,T_160520_1_2
631,0.0,T_160520_1_3
632,0.0,T_160520_1_4
633,4.0,T_160520_2_1
634,0.0,T_160520_2_2
635,0.0,T_160520_3_1
636,0.0,T_160520_3_2
637,0.0,T_160520_4_1
638,4.0,T_160520_4_3
639,4.0,T_160520_5_1
640,2.0,T_160520_5_2
641,0.0,T_160520_5_3
642,5.0,T_160520_7_1
643,0.0,T_160520_9_1
644,0.0,T_160520_9_2
645,2.0,T_160520_9_3
646,2.0,T_160520_9_4
647,2.0,T_160520_9_5
648,5.0,T_160520_9_6
649,2.0,T_160520_9_7
650,3.0,T_160520_10_1
651,2.0,T_160520_10_2
652,0.0,T_160520_10_3
653,3.0,T_160520_10_4
654,4.0,T_160520_10_5
655,0.0,T_160520_11_1
656,2.0,T_160520_11_2
657,5.0,T_160520_12_1
658,0.0,T_160524_2_1
659,0.0,T_160524_3_1
660,2.0,T_160524_3_2
661,0.0,T_160524_3_3
662,2.0,T_160524_3_4
663,0.0,T_160524_3_5
664,6.0,T_160524_3_6
665,5.0,T_160524_4_1
666,4.0,T_160524_4_2
667,0.0,T_160524_4_3
668,0.0,T_160524_5_1
669,2.0,T_160524_5_2
670,0.0,T_160524_5_3
671,1.0,T_160524_5_4
672,4.0,T_160524_5_5
673,0.0,T_160524_7_1
674,1.0,T_160524_7_2
675,2.0,T_160524_7_3
676,2.0,T_160524_7_4
677,5.0,T_160524_7_6
678,5.0,T_160524_7_7
679,0.0,T_160524_8_1
680,4.0,T_160524_9_1
681,4.0,T_160524_12_1
682,1.0,T_160524_13_1
683,1.0,T_160524_14_1
684,2.0,T_160524_14_2
685,2.0,T_160527_1_1
686,0.0,T_160527_1_2
687,0.0,T_160527_1_3
688,4.0,T_160527_1_4
689,1.0,T_160527_3_1
690,2.0,T_160527_4_1
691,4.0,T_160527_5_1
692,0.0,T_160527_5_2
693,2.0,T_160527_5_3
694,1.0,T_160527_5_4
695,4.0,T_160527_5_5
696,0.0,T_160527_6_1
697,2.0,T_160527_6_2
698,1.0,T_160527_7_1
699,2.0,T_160527_7_2
700,5.0,T_160527_7_3
701,3.0,T_160527_7_4
702,4.0,T_160527_8_1
703,1.0,T_160527_8_2
704,0.0,T_160527_10_1
705,0.0,T_160527_11_1
706,3.0,T_160527_11_2
707,4.0,T_160527_12_2
708,5.0,T_160527_13_1
709,1.0,T_160527_13_2
710,1.0,T_160527_13_3
711,0.0,T_160527_13_4
712,2.0,T_160527_13_6
713,0.0,T_160527_14_1
714,2.0,T_160527_14_2
715,2.0,T_160527_14_3
716,1.0,T_160527_14_4
717,3.0,T_160527_15_1
718,1.0,T_160527_15_2
719,5.0,T_160527_16_1
720,0.0,T_160527_17_1
721,2.0,T_160527_17_2
722,5.0,T_160527_17_3
723,2.0,T_160527_18_1
724,3.0,T_160527_19_1
725,2.0,T_160527_19_2
726,2.0,T_160527_19_3
727,1.0,T_160527_19_4
728,3.0,T_160607_1_1
729,0.0,T_160607_1_2
730,3.0,T_160607_2_1
731,0.0,T_160607_2_2
732,4.0,T_160607_2_3
733,4.0,T_160607_2_4
734,2.0,T_160607_4_1
735,4.0,T_160607_6_1
736,2.0,T_160607_6_2
737,4.0,T_160607_6_3
738,2.0,T_160607_6_4
739,3.0,T_160607_6_5
740,0.0,T_160607_7_1
741,2.0,T_160607_7_2
742,5.0,T_160607_7_3
743,4.0,T_160607_7_4
744,0.0,T_160607_8_1
745,1.0,T_160607_9_1
746,0.0,T_160607_9_2
747,5.0,T_160607_10_1
748,2.0,T_160607_10_3
749,0.0,T_160607_11_2
750,0.0,T_160607_11_3
751,1.0,T_160607_11_4
752,2.0,T_160607_12_1
753,3.0,T_160607_13_1
754,2.0,T_160607_13_2
755,1.0,T_160607_13_3
756,0.0,T_160607_14_1
757,0.0,T_160607_15_1
758,0.0,T_160607_16_1
759,0.0,T_160607_16_2
760,1.0,T_160607_17_1
761,4.0,T_160607_17_2
762,2.0,T_160607_17_3
763,0.0,T_160607_17_4
764,3.0,T_160607_18_1
765,0.0,T_160607_18_2
766,2.0,T_160607_18_3
767,2.0,T_160607_18_4
768,4.0,T_160610_21_1_complemented
769,5.0,T_160610_HuCxBG_1_1
770,2.0,T_160610_HuCxBG_1_2
771,2.0,T_160610_HuCxBG_2_1
772,3.0,T_160610_HuCxBG_2_2_complemented
773,1.0,T_160610_HuCxBG_2_3_complemented
774,4.0,T_160610_HuCxBG_3_1_compemented
775,0.0,T_160610_HuCxBG_3_2_compemented
776,2.0,T_160610_HuCxBG_6_1
777,0.0,T_160610_HuCxBG_6_2
778,4.0,T_160610_HuCxBG_7_1
779,6.0,T_160610_HuCxBG_7_2_complemented
780,0.0,T_160610_HuCxBG_8_1
781,0.0,T_160610_HuCxBG_8_2
782,0.0,T_160610_HuCxBG_8_3_complemented
783,1.0,T_160610_HuCxBG_8_4_complemented
784,1.0,T_160610_HuCxBG_8_5_complemented
785,4.0,T_160610_HuCxBG_8_6_complemented
786,4.0,T_160610_HuCxBG_9_1
787,5.0,T_160610_HuCxBG_9_2_complemented
788,0.0,T_160610_HuCxBG_9_3_complemented
789,1.0,T_160610_HuCxBG_10_1
790,2.0,T_160610_HuCxBG_11_1
791,4.0,T_160610_HuCxBG_11_2
792,3.0,T_160610_HuCxBG_11_3
793,3.0,T_160610_HuCxBG_12_1
794,0.0,T_160610_HuCxBG_15_1_complemented
795,1.0,T_160610_HuCxBG_15_2_complemented
796,1.0,T_160610_HuCxBG_15_3_complemented
797,0.0,T_160610_HuCxBG_16_1
798,0.0,T_160610_HuCxBG_16_2
799,0.0,T_160610_HuCxBG_16_3_complemented
800,1.0,T_160610_HuCxBG_16_4_complemented
801,1.0,T_160610_HuCxBG_17_1_compemented
802,4.0,T_160610_HuCxBG_18_1
803,3.0,T_160610_HuCxBG_19_1
804,2.0,T_160610_HuCxBG_20_1
805,2.0,T_160610_HuCxBG_22_1
806,2.0,T_160610_HuCxBG_22_2_complemented
807,4.0,T_160610_HuCxBG_22_3_complemented
808,4.0,T_160610_HuCxBG_22_4_complemented
809,2.0,T_160610_HuCxBG_22_5_complemented
810,1.0,T_160610_HuCxBG_22_6_complemented
811,2.0,T_160610_HuCxBG_23_1
812,2.0,T_160610_HuCxBG_23_2_complemented
813,3.0,T_160610_HuCxBG_23_3_complemented
814,2.0,T_160617_HuCxBG_1_1_corrected
815,2.0,T_160617_HuCxBG_2_1
816,2.0,T_160617_HuCxBG_2_2_corrected
817,0.0,T_160617_HuCxBG_3_1
818,0.0,T_160617_HuCxBG_4_1
819,5.0,T_160617_HuCxBG_4_2
820,3.0,T_160617_HuCxBG_5_1
821,2.0,T_160617_HuCxBG_5_2_complemented
822,1.0,T_160617_HuCxBG_6_1
823,0.0,T_160617_HuCxBG_7_1
824,3.0,T_160617_HuCxBG_7__complemented
825,0.0,T_160704_1_1
826,0.0,T_160704_1_2
827,1.0,T_160704_3_1
828,0.0,T_160704_4_1
829,0.0,T_160704_4_2
830,1.0,T_160704_5_1
831,3.0,T_160704_5_2
832,2.0,T_160704_5_3
833,0.0,T_160704_5_4
834,4.0,T_160704_7_1
835,2.0,T_160705_0_1
836,0.0,T_160705_0_2
837,1.0,T_160705_0_3
838,1.0,T_160705_0_4
840,5.0,T_160705_0_6
841,6.0,T_160705_1_1
842,0.0,T_160705_1_2
843,4.0,T_160705_1_3
844,2.0,T_160705_2_1
845,2.0,T_160705_3_2
846,0.0,T_160705_3_3
847,1.0,T_160705_3_4
848,0.0,T_160705_4_1
849,0.0,T_160705_5_1
850,0.0,T_160705_6_1
851,4.0,T_160705_6_2
852,1.0,T_160705_7_3
853,2.0,T_160705_7_5
854,2.0,T_160705_7_6
855,0.0,T_160705_8_1
856,1.0,T_160705_8_2
857,4.0,T_160705_8_3
858,2.0,T_160705_9_2
859,1.0,T_160705_9_3
860,1.0,T_160705_9_4
861,2.0,T_160705_9_5
862,0.0,T_160705_9_6
863,1.0,T_160705_11_1
864,2.0,T_160705_12_1
865,1.0,T_160705_12_2
866,1.0,T_160705_12_3
867,5.0,T_160705_12_4
868,0.0,T_160705_13_2
869,0.0,T_160705_14_1
870,0.0,T_160705_14_2
871,0.0,T_160705_14_3
872,1.0,T_160705_15_1
873,0.0,T_160705_15_2
874,2.0,T_160705_15_3
875,1.0,T_160705_16_1
876,1.0,T_160705_16_2
877,1.0,T_160705_16_3
878,2.0,T_160705_16_4
879,1.0,T_160705_17_1
880,1.0,T_160705_17_2
881,4.0,T_160705_17_3
882,0.0,T_160705_17_4
883,1.0,T_160708_2_1
884,0.0,T_160708_8_1
885,0.0,T_160708_8_2_corrected
886,2.0,T_160708_10_1
888,0.0,T_160708_12_1
889,1.0,T_160708_19_1
890,3.0,T_160708_20_1
891,2.0,T_160708_20_2
892,5.0,T_160708_22_1
893,1.0,T_160708_22_2
894,0.0,T_160708_22_3
895,0.0,T_160708_22_4
896,3.0,T_160708_24_1
897,5.0,T_160708_26_1
898,2.0,T_160708_26_2
899,0.0,T_160708_HuCxBG_0_1
900,0.0,T_160708_HuCxBG_0_2
901,5.0,T_160708_HuCxBG_1_1
902,1.0,T_160708_HuCxBG_1_2
903,1.0,T_160708_HuCxBG_4_1
904,2.0,T_160708_HuCxBG_5_1
905,2.0,T_160708_HuCxBG_6_1
906,0.0,T_160708_HuCxBG_7_1
907,3.0,T_160708_HuCxBG_7_2
908,0.0,T_160708_HuCxBG_9_1
909,4.0,T_160708_HuCxBG_11_1
910,4.0,T_160708_HuCxBG_13_1
911,0.0,T_160708_HuCxBG_13_2
912,1.0,T_160708_HuCxBG_13_3
913,2.0,T_160708_HuCxBG_13_4
914,0.0,T_160708_HuCxBG_13_5
915,3.0,T_160708_HuCxBG_14_1
916,3.0,T_160708_HuCxBG_15_1
917,4.0,T_160708_HuCxBG_16_1
918,2.0,T_160708_HuCxBG_16_2
919,2.0,T_160708_HuCxBG_16_3
920,2.0,T_160708_HuCxBG_16_4
921,5.0,T_160708_HuCxBG_17_1
922,0.0,T_160708_HuCxBG_18_1
923,4.0,T_160708_HuCxBG_21_1
924,2.0,T_160708_HuCxBG_23_1
925,3.0,T_160708_HuCxBG_23_2
926,1.0,T_160708_HuCxBG_23_3
927,0.0,T_160708_HuCxBG_25_1
928,5.0,T_160714_1_1
929,0.0,T_160714_1_2
930,3.0,T_160714_1_3
931,4.0,T_160714_1_4
932,4.0,T_160714_1_5
933,0.0,T_160714_2_1
934,2.0,T_160714_2_2
935,1.0,T_160714_3_1
936,0.0,T_160714_3_2
937,0.0,T_160714_4_1
938,0.0,T_160714_6_1
939,4.0,T_160714_7_1
940,2.0,T_160714_8_1
941,2.0,T_160714_9_1
942,3.0,T_160714_10_1
943,2.0,T_160714_11_1
944,0.0,T_160714_12_1
945,3.0,T_160714_12_2
946,5.0,T_160714_12_3
947,1.0,T_160714_13_1
948,4.0,T_160714_13_2
949,0.0,T_160714_13_3
950,2.0,T_160714_14_1
951,0.0,T_160714_16_1
952,1.0,T_160714_16_2
953,5.0,T_160721_8_1
954,2.0,T_160721_8_2
957,1.0,T_160721_17_2
958,1.0,T_160721_17_3
959,3.0,T_160721_17_4
960,2.0,T_160721_17_5
961,1.0,T_160721_HuCxBG_0_1
962,2.0,T_160721_HuCxBG_0_2_complemented
963,2.0,T_160721_HuCxBG_0_3_complemented
964,0.0,T_160721_HuCxBG_1_1
965,0.0,T_160721_HuCxBG_2_1
966,4.0,T_160721_HuCxBG_3_1
967,2.0,T_160721_HuCxBG_4_1
968,2.0,T_160721_HuCxBG_4_2
969,1.0,T_160721_HuCxBG_4_3_complemented
970,1.0,T_160721_HuCxBG_5_1
971,3.0,T_160721_HuCxBG_5_2_complemented
972,0.0,T_160721_HuCxBG_6_1
973,0.0,T_160721_HuCxBG_6_2
974,0.0,T_160721_HuCxBG_6_2_corrected
975,3.0,T_160721_HuCxBG_6_3_complemented
976,0.0,T_160721_HuCxBG_7_1
977,0.0,T_160721_HuCxBG_7_2
978,3.0,T_160721_HuCxBG_9_1_complemented
979,4.0,T_160721_HuCxBG_10_1
980,2.0,T_160721_HuCxBG_11_1_complemented
981,0.0,T_160721_HuCxBG_12_1
983,3.0,T_160721_HuCxBG_13_1
984,4.0,T_160721_HuCxBG_14_1
985,3.0,T_160721_HuCxBG_14_2_complemented
986,2.0,T_160721_HuCxBG_15_1
987,2.0,T_160721_HuCxBG_15_2
988,2.0,T_160721_HuCxBG_15_3
989,2.0,T_160721_HuCxBG_18_1
990,6.0,T_160721_HuCxBG_19_1
991,0.0,T_160721_HuCxBG_20_2
992,3.0,T_160721_HuCxBG_21_1
993,0.0,T_160809_0_1
994,1.0,T_160809_1_1
995,1.0,T_160809_1_2
996,2.0,T_160809_1_3
997,0.0,T_160809_1_4
998,3.0,T_160809_1_5
999,4.0,T_160809_2_1
1000,3.0,T_160809_2_2
1001,0.0,T_160809_3_1
1002,3.0,T_160809_3_2
1003,1.0,T_160809_3_3
1004,5.0,T_160809_4_1
1005,3.0,T_160809_4_2
1006,1.0,T_160809_4_3
1007,4.0,T_160809_4_4
1008,2.0,T_160809_4_5
1009,2.0,T_160809_4_6
1010,1.0,T_160809_5_1
1011,2.0,T_160809_5_2
1012,3.0,T_160809_6_1
1013,2.0,T_160809_8_1
1014,0.0,T_160809_8_2
1015,3.0,T_160809_8_3
1016,1.0,T_160809_10_1
1017,5.0,T_160809_11_1
1018,4.0,T_160809_11_3
1019,4.0,T_160809_12_1
1020,2.0,T_160809_13_1
1021,0.0,T_160809_14_1
1022,3.0,T_160809_14_2
1024,0.0,T_160809_15_1
1025,0.0,T_160809_16_1
1026,0.0,T_160809_16_2
1027,3.0,T_160809_16_3
1028,0.0,T_160809_16_4
1029,5.0,T_160809_17_1
1030,3.0,T_160809_18_1
1031,2.0,T_160809_18_2
1032,3.0,T_160809_18_3
1033,4.0,T_160809_19_1
1034,4.0,T_160809_19_2
1035,4.0,T_160809_19_3
1036,4.0,T_160809_19_4
1037,5.0,T_160809_20_1
1038,0.0,T_160809_20_3
1039,1.0,T_160809_20_5
1040,4.0,T_160809_21_1
1041,0.0,T_160809_22_2
1042,3.0,T_160812_0_1
1043,4.0,T_160812_0_2
1044,0.0,T_160812_1_1
1045,2.0,T_160812_2_1
1046,3.0,T_160812_4_1
1047,2.0,T_160812_5_1
1048,2.0,T_160812_5_3
1049,0.0,T_160812_5_4
1050,4.0,T_160812_5_5
1051,0.0,T_160812_6_1
1052,4.0,T_160812_6_2
1053,2.0,T_160812_7_1
1054,0.0,T_160812_7_2
1055,2.0,T_160812_7_3
1056,0.0,T_160812_8_1
1057,1.0,T_160812_9_1
1058,1.0,T_160812_9_2
1059,0.0,T_160812_9_3
1060,2.0,T_160812_9_4
1061,0.0,T_160812_9_5
1062,0.0,T_160812_10_1
1063,2.0,T_160812_12_1
1064,4.0,T_160812_12_2
1065,2.0,T_160812_12_3
1066,2.0,T_160812_13_1
1067,2.0,T_160812_13_2
1068,5.0,T_160812_14_1
1069,0.0,T_160812_14_2
1070,1.0,T_160812_14_3
1071,0.0,T_160812_14_4
1072,0.0,T_160812_14_5
1073,0.0,T_160812_14_6
1074,0.0,T_160812_16_1
1075,1.0,T_160812_16_2
1076,2.0,T_160812_17_1
1077,0.0,T_160812_18_1
1078,3.0,T_160812_19_1
1079,4.0,T_160812_21_1
1080,2.0,T_160812_22_1
1081,0.0,T_160812_23_1
1082,0.0,T_160812_23_2
1083,0.0,T_160812_23_3
1084,0.0,T_160812_23_4
1085,2.0,T_160812_23_5
1086,0.0,T_160812_23_6
1087,3.0,T_160812_23_7
1088,5.0,T_160812_24_1
1089,4.0,T_160812_24_2
1090,0.0,T_160819_8_1
1091,1.0,T_160905_0_1
1092,0.0,T_160905_0_2
1093,3.0,T_160905_0_3
1094,2.0,T_160905_0_4
1095,1.0,T_160905_1
1096,1.0,T_160905_2_1
1097,2.0,T_160905_3_1
1098,4.0,T_160905_3_2
1099,4.0,T_160905_4_1
1100,2.0,T_160905_5_1
1101,1.0,T_160905_6_1
1102,2.0,T_160905_6_2
1103,4.0,T_160905_7_2
1104,3.0,T_160905_7_3
1105,1.0,T_160905_7_4
1106,1.0,T_160905_7_5
1107,3.0,T_160906_1_1
1108,2.0,T_160906_1_2
1109,0.0,T_160906_1_3
1110,3.0,T_160906_3_1
1111,0.0,T_160906_4_1
1112,3.0,T_160906_4_2
1113,2.0,T_160906_4_3
1114,3.0,T_160906_5_1
1115,4.0,T_160906_7_1
1116,3.0,T_160906_8_1
1117,0.0,T_160906_9_1
1118,5.0,T_160906_10_1
1119,2.0,T_160906_10_2
1120,5.0,T_160906_11_1
1121,4.0,T_160906_12_1
1122,2.0,T_160906_15_1
1123,2.0,T_160906_15_2
1124,4.0,T_160913_10_1
1125,4.0,T_160913_10_2
1126,3.0,T_160913_10_3
1127,0.0,T_160913_HuCxBG_0_1
1128,2.0,T_160913_HuCxBG_0_2
1129,1.0,T_160913_HuCxBG_1_1
1130,0.0,T_160913_HuCxBG_1_2
1131,0.0,T_160913_HuCxBG_1_3
1132,2.0,T_160913_HuCxBG_1_4
1133,1.0,T_160913_HuCxBG_1_5
1134,3.0,T_160913_HuCxBG_1_6
1135,4.0,T_160913_HuCxBG_2_1
1136,5.0,T_160913_HuCxBG_2_2
1137,4.0,T_160913_HuCxBG_2_3
1138,4.0,T_160913_HuCxBG_3_1
1139,0.0,T_160913_HuCxBG_5_1
1140,0.0,T_160913_HuCxBG_5_2
1141,5.0,T_160913_HuCxBG_7_1
1142,0.0,T_160913_HuCxBG_8_1
1143,2.0,T_160913_HuCxBG_8_2
1144,0.0,T_160913_HuCxBG_11_1
1145,2.0,T_160913_HuCxBG_12_1
1146,0.0,T_160913_HuCxBG_12_2
1147,0.0,T_160913_HuCxBG_12_3
1148,1.0,T_160920_0_2
1149,2.0,T_160920_0_3
1150,2.0,T_160920_1_1
1151,5.0,T_160920_1_2
1152,4.0,T_160920_2_1
1153,4.0,T_160920_3_1
1154,2.0,T_160920_3_2
1155,2.0,T_160920_4_1
1156,1.0,T_160920_4_2
1157,0.0,T_160920_4_3
1158,5.0,T_160920_4_4
1159,4.0,T_160920_5_1
1160,2.0,T_160920_6_1
1161,1.0,T_160920_6_2
1162,3.0,T_160920_8_1
1163,2.0,T_160920_8_2
1164,4.0,T_160920_9_1
1165,5.0,T_160920_10_1
1166,0.0,T_160920_10_2
1167,0.0,T_160920_11_1
1168,1.0,T_160920_11_2
1169,5.0,T_160920_12_1
1170,3.0,T_160920_13_1
1171,2.0,T_160920_13_2
1172,4.0,T_160920_14_1
1173,1.0,T_160920_15_1
1174,4.0,T_160920_15_2
1175,4.0,T_160920_15_3
1176,3.0,T_160920_15_4
1177,4.0,T_160920_17_1
1178,0.0,T_160920_17_2
1179,4.0,T_160920_18_1
1180,0.0,T_160920_18_2
1181,0.0,T_160920_18_3
1182,4.0,T_160920_18_4
1183,1.0,T_160920_19_1
1184,3.0,T_160920_20_1
1185,4.0,T_160920_20_2
1186,2.0,T_160920_20_3
1187,0.0,T_160920_22_1
1188,2.0,T_160920_23_1
1189,1.0,T_160920_23_2
1190,5.0,T_160920_23_3
1191,0.0,T_160920_24_1
1192,5.0,T_160927_3_1
1193,3.0,T_160927_7_1
1194,3.0,T_160927_7_2
1195,2.0,T_160927_7_3
1196,5.0,T_160927_26_1
1197,1.0,T_160927_26_2
1198,2.0,T_160927_HuCxBG_Erk_0_1
1199,0.0,T_160927_HuCxBG_Erk_0_2
1200,4.0,T_160927_HuCxBG_Erk_0_3
1201,1.0,T_160927_HuCxBG_Erk_1_1
1202,1.0,T_160927_HuCxBG_Erk_1_2
1204,2.0,T_160927_HuCxBG_Erk_1_4
1205,5.0,T_160927_HuCxBG_Erk_2_1
1207,1.0,T_160927_HuCxBG_Erk_4_2
1208,6.0,T_160927_HuCxBG_Erk_4_3
1209,2.0,T_160927_HuCxBG_Erk_4_4
1210,1.0,T_160927_HuCxBG_Erk_4_5
1211,0.0,T_160927_HuCxBG_Erk_5_1
1212,2.0,T_160927_HuCxBG_Erk_6_1
1213,4.0,T_160927_HuCxBG_Erk_8_1
1214,2.0,T_160927_HuCxBG_Erk_8_2
1215,0.0,T_160927_HuCxBG_Erk_10_1
1216,0.0,T_160927_HuCxBG_Erk_10_2
1217,1.0,T_160927_HuCxBG_Erk_10_3
1218,0.0,T_160927_HuCxBG_Erk_10_4_projects_spinalcord
1219,4.0,T_160927_HuCxBG_Erk_11_1
1220,0.0,T_160927_HuCxBG_Erk_13_1
1221,0.0,T_160927_HuCxBG_Erk_14_1
1222,3.0,T_160927_HuCxBG_Erk_14_2
1223,4.0,T_160927_HuCxBG_Erk_14_3
1224,2.0,T_160927_HuCxBG_Erk_14_4
1225,4.0,T_160927_HuCxBG_Erk_15_1
1226,0.0,T_160927_HuCxBG_Erk_15_2_SC_projection
1227,0.0,T_160927_HuCxBG_Erk_15_3
1228,0.0,T_160927_HuCxBG_Erk_15_4
1229,3.0,T_160927_HuCxBG_Erk_15_5
1230,0.0,T_160927_HuCxBG_Erk_15_6
1231,5.0,T_160927_HuCxBG_Erk_16_1
1232,2.0,T_160927_HuCxBG_Erk_16_2
1233,0.0,T_160927_HuCxBG_Erk_16_3
1234,2.0,T_160927_HuCxBG_Erk_19_1
1235,2.0,T_160927_HuCxBG_Erk_19_2
1236,3.0,T_160927_HuCxBG_Erk_20_1
1237,3.0,T_160927_HuCxBG_Erk_21_1
1238,2.0,T_160927_HuCxBG_Erk_21_2
1239,0.0,T_160927_HuCxBG_Erk_21_3
1240,3.0,T_160927_HuCxBG_Erk_22_1
1241,0.0,T_160927_HuCxBG_Erk_23_1
1242,5.0,T_160927_HuCxBG_Erk_23_2
1243,0.0,T_160927_HuCxBG_Erk_24_1
1244,5.0,T_160927_HuCxBG_Erk_25_1
1245,2.0,T_160927_HuCxBG_Erk_25_2
1246,3.0,T_160927_HuCxBG_Erk_25_3
1247,5.0,T_161005_0_1
1248,0.0,T_161005_3_1
1249,0.0,T_161005_HuCxBG_erk_2_1
1250,2.0,T_161005_HuCxBG_erk_2_2
1251,2.0,T_161005_HuCxBG_erk_2_3
1252,2.0,T_161005_HuCxBG_erk_5_1
1253,4.0,T_161005_HuCxBG_erk_7_1
1254,2.0,T_161005_HuCxBG_erk_8_1
1255,0.0,T_161005_HuCxBG_erk_9_1
1256,4.0,T_161005_HuCxBG_erk_9_2
1257,0.0,T_161005_HuCxBG_erk_9_3
1258,1.0,T_161005_HuCxBG_erk_9_4
1259,1.0,T_161005_HuCxBG_erk_9_5
1260,2.0,T_161005_HuCxBG_erk_10_1
1261,2.0,T_161005_HuCxBG_erk_11_1
1262,4.0,T_161005_HuCxBG_erk_11_2
1263,0.0,T_161005_HuCxBG_erk_12_1
1264,0.0,T_161005_HuCxBG_erk_12_2
1265,0.0,T_161005_HuCxBG_erk_13_1
1266,5.0,T_161005_HuCxBG_erk_13_2
1267,0.0,T_161005_HuCxBG_erk_14_1
1268,4.0,T_161005_HuCxBG_erk_14_2
1269,0.0,T_161005_HuCxBG_erk_14_3
1270,2.0,T_161005_HuCxBG_erk_15_1
1271,0.0,T_161005_HuCxBG_erk_15_2
1272,2.0,T_161005_HuCxBG_erk_15_3
1273,0.0,T_161005_HuCxBG_erk_15_4
1274,4.0,T_161010_1_1
1275,4.0,T_161010_1_2
1277,2.0,T_161010_3_2
1278,4.0,T_161010_4_1
1279,1.0,T_161010_4_2
1280,4.0,T_161010_4_3
1281,2.0,T_161010_5_1
1283,2.0,T_161010_6_1
1284,2.0,T_161010_6_2
1285,5.0,T_161010_6_3
1286,4.0,T_161010_6_4
1287,1.0,T_161010_6_5
1288,4.0,T_161010_6_6
1289,1.0,T_161010_7_1
1290,3.0,T_161010_8_1
1291,0.0,T_161010_10_1
1292,1.0,T_161010_11_1
1293,0.0,T_161010_11_2
1294,0.0,T_161010_11_3
1295,1.0,T_161010_11_4
1296,0.0,T_161010_11_6
1297,3.0,T_161010_12_1
1298,2.0,T_161010_12_2
1299,5.0,T_161010_13_1
1300,2.0,T_161010_14_1
1301,2.0,T_161010_14_2
1302,2.0,T_161010_14_3
1303,6.0,T_161010_14_4
1304,2.0,T_161010_14_5
1305,2.0,T_161010_15_1
1306,0.0,T_161010_15_2
1307,2.0,T_161010_16_1
1308,0.0,T_161010_16_2
1309,5.0,T_161010_16_6
1310,0.0,T_161010_17_1
1311,4.0,T_161010_18_1
1312,2.0,T_161010_19_1
1313,6.0,T_161010_19_2
1314,0.0,T_161019_0_1
1315,2.0,T_161019_1_1
1316,6.0,T_161019_1_2
1317,0.0,T_161019_1_3
1318,2.0,T_161019_2_1
1319,0.0,T_161019_2_2
1320,2.0,T_161019_3_1
1321,1.0,T_161019_3_2
1322,1.0,T_161019_4_1
1323,4.0,T_161019_4_2
1324,4.0,T_161019_4_3
1325,4.0,T_161019_4_4
1326,0.0,T_161019_6_1
1327,3.0,T_161019_6_2
1328,5.0,T_161019_6_4
1329,3.0,T_161019_7_1
1330,1.0,T_161019_8_1
1331,0.0,T_161019_8_2
1332,2.0,T_161019_8_3
1333,1.0,T_161019_8_4
1334,4.0,T_161019_8_5
1335,1.0,T_161019_10_1
1336,4.0,T_161019_11_1
1337,0.0,T_161019_11_2
1338,2.0,T_161019_12_1
1339,0.0,T_161019_12_2
1340,3.0,T_161019_12_3
1341,4.0,T_161019_12_4
1342,3.0,T_161019_13_1
1343,1.0,T_161019_13_2
1344,0.0,T_161019_14_3
1345,1.0,T_161019_14_4
1346,1.0,T_161019_14_5
1347,1.0,T_161019_14_6
1348,1.0,T_161019_14_8
1349,0.0,T_161019_14_9
1350,1.0,T_161019_15_1
1351,3.0,T_161019_15_2
1352,1.0,T_161026_1_1
1353,1.0,T_161026_1_2
1354,3.0,T_161026_20_1
1355,1.0,T_161026_21_1
1356,3.0,T_161026_23_1
1357,1.0,T_161026_24_1
1358,3.0,T_161026_HuCxBG_erksyp_0_1
1359,1.0,T_161026_HuCxBG_erksyp_0_2
1360,4.0,T_161026_HuCxBG_erksyp_0_3
1361,0.0,T_161026_HuCxBG_erksyp_2_2
1362,0.0,T_161026_HuCxBG_erksyp_2_3
1363,4.0,T_161026_HuCxBG_erksyp_2_4
1364,0.0,T_161026_HuCxBG_erksyp_2_5
1365,0.0,T_161026_HuCxBG_erksyp_3_1
1366,2.0,T_161026_HuCxBG_erksyp_3_2
1367,2.0,T_161026_HuCxBG_erksyp_3_3
1368,5.0,T_161026_HuCxBG_erksyp_4_1
1369,0.0,T_161026_HuCxBG_erksyp_5_1
1370,1.0,T_161026_HuCxBG_erksyp_6_1
1371,0.0,T_161026_HuCxBG_erksyp_7_1
1372,4.0,T_161026_HuCxBG_erksyp_8_1
1373,0.0,T_161026_HuCxBG_erksyp_8_2
1374,2.0,T_161026_HuCxBG_erksyp_9_1
1375,5.0,T_161026_HuCxBG_erksyp_10_1
1376,4.0,T_161026_HuCxBG_erksyp_10_2
1377,1.0,T_161026_HuCxBG_erksyp_11_1
1378,4.0,T_161026_HuCxBG_erksyp_11_2
1379,2.0,T_161026_HuCxBG_erksyp_12_1
1380,0.0,T_161026_HuCxBG_erksyp_12_2
1381,0.0,T_161026_HuCxBG_erksyp_12_3
1382,5.0,T_161026_HuCxBG_erksyp_12_4
1383,2.0,T_161026_HuCxBG_erksyp_13_1
1384,6.0,T_161026_HuCxBG_erksyp_14_1
1385,2.0,T_161026_HuCxBG_erksyp_14_2
